ring_id,accounts,transactions,density,average_connections,predicted_fraud_accounts,average_fraud_probability,maximum_fraud_probability,suspicion_score,risk_level
68031,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
24049,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
24059,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
51724,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
33390,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
90709,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
67993,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
19332,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
1551,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
87111,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
87112,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
62384,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
80158,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
59230,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
59236,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
59219,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
59224,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
52127,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
18460,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
73813,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
83875,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
9148,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
83888,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
90701,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
14315,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
26969,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
40842,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
87643,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
59204,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
46479,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
55745,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
14294,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
42435,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
20900,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
68048,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
24040,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
90717,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
78469,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
14253,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
59140,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
88186,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
29905,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
2446,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
23978,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
83948,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
83951,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
33493,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
59146,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
23933,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
23962,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
24020,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
55760,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
59173,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
75163,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
3238,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
55766,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
9073,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
33564,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
29859,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
29873,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
52621,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
62436,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
11101,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
38162,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
26958,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
54326,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
26986,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
14339,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
4562,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
39654,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
68092,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
88224,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
86390,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
75176,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
51732,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
41526,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
23922,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
80188,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
80197,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
81740,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
75760,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
41687,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
51588,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
3951,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
88771,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
73875,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
33552,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
55796,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
14390,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
65211,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
4145,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
16370,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
52440,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
92778,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
29840,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
6115,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
39660,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
59017,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
59061,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
59075,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
46499,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
46501,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
5577,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
78344,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
14363,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
58972,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
58976,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
33695,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
43371,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
43374,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
88837,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
80202,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
6102,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
72902,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
58991,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
9018,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
3286,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
23862,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
59031,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
58951,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
23796,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
23805,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
29787,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
62524,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
29803,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
29819,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
68199,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
75152,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
75125,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
17228,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
58956,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
23812,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
51334,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
20941,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
23843,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
33773,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
78285,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
78290,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
14431,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
42881,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
45900,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
27065,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
65176,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
90644,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
33689,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
48732,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
84090,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
52857,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
78297,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
84062,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
84072,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
68315,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
15897,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
75743,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
46198,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
46200,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
46172,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
29769,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
44916,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
87592,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
52850,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
93921,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
52096,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
73962,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
88237,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
33762,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
33769,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
42899,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
42877,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
54951,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
72061,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
72069,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
78244,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
41499,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
58846,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
76602,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
84117,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
84122,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
45394,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
75139,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
75142,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
45686,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
43988,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
89692,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
87157,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
62588,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
29739,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
20079,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
72025,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
68354,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
68359,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
23681,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
90592,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
33824,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
33852,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
53503,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
14445,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
14451,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
78257,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
8893,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
84273,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
87118,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
11190,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
62613,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
81689,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
81700,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
39719,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
53497,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
55840,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
58765,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
86346,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
93971,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
76618,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
52087,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
23646,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
84289,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
23608,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
80278,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
42913,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
12566,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
65108,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
58722,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
33969,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
58702,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
33979,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
33990,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
84188,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
7098,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
33927,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
33903,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
75100,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
18279,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
16345,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
88953,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
16651,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
75800,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
62671,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
23577,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
39733,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
14507,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
44019,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
75107,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
17276,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
51779,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
37155,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
34022,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
45078,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
37142,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
43348,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
11228,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
2386,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
80277,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
81629,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
47422,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
34026,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
94018,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
46529,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
84331,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
58650,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
14535,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
68459,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
49282,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
18276,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
84357,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
84316,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
34081,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
34111,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
8779,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
62737,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
89820,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
29596,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
44783,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
1646,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
62707,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
23550,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
76619,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
71015,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
5540,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
68491,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
27212,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
62740,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
48568,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
38231,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
62735,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
48758,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
18262,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
48052,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
93998,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
34130,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
23524,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
23527,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
53477,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
41939,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
48754,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
84353,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
88297,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
62802,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
11272,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
52609,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
6123,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
58495,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
89445,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
37111,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
88264,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
78125,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
78139,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
3376,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
68524,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
44048,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
44051,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
53458,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
84392,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
34242,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
58416,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
38241,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
81586,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
91869,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
34191,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
34224,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
34232,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
58446,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
23429,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
68604,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
14553,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
78105,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
86325,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
58461,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
38237,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
19432,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
16618,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
80339,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
50360,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
68636,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
68641,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
5525,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
23369,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
78062,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
78036,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
45670,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
75091,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
34274,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
46543,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
84420,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
20023,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
62849,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
38797,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
64957,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
23353,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
58389,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
55932,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
34299,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
49244,2,1,1.0,1.0,0,0.2405,0.3144,32.03,MEDIUM
68672,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
74059,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
34279,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
34293,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
48768,2,1,1.0,1.0,0,0.2406,0.3144,32.03,MEDIUM
48769,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
48773,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
84533,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
94058,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
94069,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
34383,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
68754,2,1,1.0,1.0,0,0.2406,0.3143,32.03,MEDIUM
62866,2,1,1.0,1.0,0,0.2405,0.3145,32.03,MEDIUM
62872,2,1,1.0,1.0,0,0.2407,0.3142,32.03,MEDIUM
